COR,65157661,202211669,2022
COR,65157645,202211668,2022
COR,65144445,202211667,2022
COR,65157361,202211666,2022
COR,65157658,202211665,2022
COR,65157639,202211664,2022
COR,65157643,202211663,2022
COR,65157650,202211662,2022
COR,65003334,202211661,2022
COR,65157638,202211660,2022
COR,65157644,202211659,2022
COR,65157651,202211658,2022
COR,65157652,202211657,2022
COR,65157654,202211656,2022
COR,65157657,202211655,2022
COR,65157642,202211654,2022
COR,65157640,202211653,2022
COR,65153733,202211652,2022
COR,65156575,202211651,2022
FTLE,65157204,202211650,2022
FTLE,65156904,202211649,2022
FTLE,65157186,202211648,2022
FTLE,65150836,202211647,2022
FTLE,65157188,202211646,2022
FTLE,65157077,202211645,2022
FTLE,65149215,202211644,2022
FTLE,65157198,202211643,2022
FTLE,65157076,202211642,2022
FTLE,65157075,202211641,2022
FTLE,65157078,202211640,2022
FTLE,65157176,202211639,2022
FTLE,65150972,202211638,2022
FTLE,65152110,202211637,2022
FTLE,65157200,202211636,2022
FTLE,65157213,202211635,2022
FTLE,65157199,202211634,2022
FTLE,65157205,202211633,2022
FTLE,65157187,202211632,2022
FTLE,65157201,202211631,2022
FTLE,65150692,202211630,2022
FTLE,65157212,202211629,2022
FTLE,65157202,202211628,2022
FTLE,65145954,202211627,2022
FTLE,65157214,202211626,2022
FTLE,65157196,202211625,2022
FTLE,65157175,202211624,2022
FTLE,65157193,202211623,2022
FTLE,65151300,202211622,2022
FTLE,65157178,202211621,2022
FTLE,65153673,202211620,2022
FTLE,65157177,202211619,2022
FTLE,65156668,202211618,2022
FTLE,65156644,202211617,2022
FTLE,65156664,202211616,2022
FTLE,65156660,202211615,2022
FTLE,65156662,202211614,2022
FTLE,65156629,202211613,2022
FTLE,65156640,202211612,2022
FTLE,65156663,202211611,2022
FTLE,65156628,202211610,2022
FTLE,65156641,202211609,2022
FTLE,65156646,202211608,2022
FTLE,65156659,202211607,2022
FTLE,65156630,202211606,2022
FTLE,65156364,202211605,2022
FTLE,65156638,202211604,2022
FTLE,65152387,202211603,2022
FTLE,65156667,202211602,2022
FTLE,65156639,202211601,2022
FTLE,65156670,202211600,2022
FTLE,65156650,202211599,2022
FTLE,65156671,202211598,2022
FTLE,65156634,202211597,2022
FTLE,65156631,202211596,2022
FTLE,65156625,202211595,2022
FTLE,65156635,202211594,2022
FTLE,65156665,202211593,2022
FTLE,65156643,202211592,2022
FTLE,65156623,202211591,2022
FTLE,65156632,202211590,2022
FTLE,65156636,202211589,2022
FTLE,65156637,202211588,2022
FTLE,65156642,202211587,2022
FTLE,65156627,202211586,2022
FTLE,65156633,202211585,2022
FTLE,65156645,202211584,2022
FTLE,65156649,202211583,2022
FTLE,65151795,202211582,2022
FTLE,65153579,202211581,2022
FTLE,65156647,202211580,2022
FTLE,65156626,202211579,2022
FTLE,65151572,202211578,2022
FTLE,65156666,202211577,2022
FTLE,65156669,202211576,2022
FTLE,65156648,202211575,2022
FTLE,65120193,202211574,2022
FTLE,65156661,202211573,2022
FTLE,65156624,202211572,2022
COR,65156528,202211571,2022
COR,65152857,202211570,2022
COR,65153239,202211569,2022
COR,65157373,202211568,2022
COR,65148093,202211567,2022
COR,65157608,202211566,2022
COR,65152023,202211565,2022
COR,65157232,202211564,2022
COR,65157493,202211563,2022
COR,65141139,202211562,2022
COR,65154809,202211561,2022
COR,65152842,202211560,2022
COR,65157231,202211559,2022
COR,65152919,202211558,2022
COR,65153182,202211557,2022
COR,65154810,202211556,2022
COR,65156527,202211555,2022
COR,65157634,202211554,2022
COR,65153240,202211553,2022
COR,65154811,202211552,2022
COR,65154720,202211551,2022
COR,65157491,202211550,2022
COR,65153015,202211549,2022
COR,65157492,202211548,2022
COR,65153003,202211547,2022
COR,65156580,202211546,2022
COR,65153251,202211545,2022
COR,65152223,202211544,2022
COR,65153252,202211543,2022
FTLE,65156305,202211542,2022
FTLE,65156310,202211541,2022
FTLE,65156687,202211539,2022
FTLE,65145936,202211538,2022
FTLE,65125980,202211537,2022
FTLE,65082871,202211536,2022
FTLE,65083702,202211535,2022
FTLE,65147005,202211534,2022
FTLE,65152737,202211533,2022
FTLE,65156784,202211532,2022
FTLE,65156781,202211531,2022
FTLE,65156786,202211530,2022
FTLE,65157044,202211529,2022
FTLE,65157064,202211528,2022
FTLE,65157123,202211527,2022
FTLE,65156684,202211526,2022
FTLE,65156965,202211525,2022
FTLE,65156972,202211524,2022
FTLE,65156993,202211523,2022
FTLE,65157063,202211522,2022
FTLE,65156987,202211521,2022
FTLE,65157045,202211520,2022
FTLE,65156706,202211519,2022
FTLE,65121494,202211518,2022
FTLE,65157124,202211517,2022
FTLE,65157062,202211516,2022
FTLE,65156778,202211515,2022
FTLE,65156783,202211514,2022
FTLE,65156782,202211513,2022
FTLE,65156974,202211512,2022
FTLE,65156779,202211511,2022
FTLE,65156688,202211510,2022
FTLE,65149042,202211509,2022
FTLE,65066768,202211506,2022
FTLE,65120925,202211505,2022
FTLE,65001278,202211504,2022
FTLE,65131793,202211503,2022
FTLE,65119721,202211502,2022
FTLE,65156884,202211501,2022
FTLE,65011049,202211500,2022
FTLE,65114245,202211499,2022
FTLE,65095651,202211498,2022
FTLE,65156691,202211497,2022
FTLE,65144439,202211496,2022
FTLE,65131766,202211495,2022
FTLE,65057190,202211494,2022
FTLE,65144462,202211493,2022
FTLE,65053400,202211492,2022
FTLE,65113771,202211491,2022
FTLE,65145549,202211490,2022
FTLE,65080877,202211489,2022
FTLE,65016799,202211488,2022
FTLE,65060441,202211487,2022
FTLE,65074008,202211486,2022
FTLE,65040661,202211485,2022
FTLE,65113802,202211484,2022
FTLE,65156344,202211483,2022
PTLE,65152667,202211481,2022
COR,65154905,202211480,2022
COR,65153422,202211479,2022
COR,65156881,202211478,2022
COR,65156420,202211477,2022
COR,65152091,202211476,2022
COR,65156459,202211475,2022
COR,65157209,202211474,2022
COR,65156437,202211473,2022
COR,65156253,202211472,2022
COR,65149216,202211471,2022
COR,65149240,202211470,2022
COR,65153466,202211469,2022
COR,65156418,202211468,2022
COR,65152726,202211467,2022
COR,65156345,202211466,2022
COR,65157478,202211465,2022
COR,65157247,202211464,2022
COR,65157479,202211463,2022
COR,65157228,202211462,2022
COR,65156405,202211461,2022
COR,65157179,202211460,2022
COR,65148391,202211459,2022
FTLE,65142401,202211458,2022
FTLE,65156652,202211457,2022
FTLE,65156772,202211456,2022
FTLE,65156458,201212618,2011
FTLE,65156787,202211455,2022
FTLE,65001507,202211454,2022
FTLE,65157031,202211453,2022
FTLE,65129644,202211452,2022
FTLE,65143419,202211451,2022
FTLE,65156419,202211450,2022
FTLE,65156986,202211449,2022
FTLE,65156771,202211448,2022
FTLE,65156996,202211447,2022
FTLE,65156949,202211446,2022
FTLE,65150842,202211445,2022
FTLE,65156524,202211444,2022
FTLE,65156548,202211443,2022
FTLE,65156950,202211442,2022
FTLE,65156769,202211441,2022
FTLE,65156651,202211440,2022
FTLE,65156819,202211439,2022
FTLE,65132898,202211438,2022
FTLE,65156951,202211437,2022
FTLE,65156653,202211436,2022
FTLE,65156959,202211435,2022
FTLE,65153401,202211434,2022
FTLE,65157013,202211433,2022
FTLE,65157007,202211432,2022
FTLE,65156574,202211431,2022
FTLE,65156514,202211430,2022
FTLE,65156615,202211429,2022
FTLE,65152344,202211428,2022
FTLE,65148875,202211427,2022
FTLE,65134101,202211426,2022
FTLE,65156970,202211425,2022
FTLE,65156445,202211424,2022
FTLE,65156895,202211423,2022
FTLE,65148475,202211422,2022
FTLE,65156426,202211421,2022
FTLE,65156994,202211420,2022
FTLE,65149214,202211419,2022
FTLE,65148521,202211418,2022
FTLE,65156710,202211417,2022
FTLE,65148876,202211416,2022
FTLE,65146587,202211415,2022
FTLE,65154912,202211414,2022
FTLE,65154911,202211413,2022
FTLE,65156999,202211412,2022
FTLE,65156958,202211411,2022
FTLE,65157006,202211410,2022
FTLE,65150659,202211409,2022
FTLE,65157002,202211408,2022
FTLE,65157113,202211407,2022
FTLE,65156907,202211406,2022
FTLE,65157071,202211405,2022
FTLE,65154918,202211404,2022
FTLE,65156617,202211403,2022
FTLE,65148281,202211402,2022
FTLE,65156700,202211401,2022
FTLE,65156788,202211400,2022
FTLE,65157008,202211399,2022
FTLE,65157012,202211398,2022
FTLE,65156421,202211397,2022
FTLE,65156948,202211396,2022
FTLE,65157009,202211395,2022
FTLE,65147632,202211394,2022
FTLE,65156887,202211393,2022
FTLE,65156497,202211392,2022
FTLE,65153228,202211391,2022
FTLE,65148169,202211390,2022
FTLE,65156542,202211389,2022
FTLE,65148849,202211388,2022
FTLE,65147412,202211387,2022
FTLE,65156523,202211386,2022
FTLE,65154904,202211385,2022
FTLE,65156768,202211384,2022
FTLE,65157003,202211383,2022
FTLE,65157051,202211382,2022
FTLE,65149118,202211381,2022
FTLE,65156562,202211380,2022
FTLE,65156546,202211379,2022
FTLE,65147060,202211378,2022
FTLE,65156894,202211377,2022
FTLE,65157019,202211376,2022
FTLE,65005632,202211375,2022
FTLE,65156767,202211374,2022
FTLE,65156789,202211373,2022
FTLE,65156498,202211372,2022
FTLE,65156547,202211371,2022
FTLE,65156886,202211370,2022
FTLE,65157011,202211369,2022
FTLE,65157117,202211368,2022
FTLE,65157059,202211367,2022
FTLE,65157126,202211366,2022
FTLE,65156969,202211365,2022
FTLE,65156968,202211364,2022
FTLE,65157065,202211363,2022
FTLE,65156747,202211362,2022
FTLE,65156990,202211361,2022
FTLE,65152856,202211360,2022
FTLE,65156961,202211359,2022
FTLE,65156731,202211358,2022
FTLE,65153104,202211357,2022
FTLE,65157025,202211356,2022
FTLE,65156899,202211355,2022
FTLE,65157053,202211354,2022
FTLE,65129398,202211353,2022
FTLE,65157068,202211352,2022
FTLE,65156397,202211351,2022
FTLE,65156982,202211350,2022
FTLE,65157069,202211349,2022
FTLE,65156880,202211348,2022
FTLE,65156745,202211347,2022
FTLE,65156885,202211346,2022
FTLE,65156879,202211345,2022
FTLE,65156915,202211344,2022
FTLE,65156916,202211343,2022
FTLE,65156746,202211342,2022
FTLE,65156917,202211341,2022
FTLE,65157030,202211340,2022
FTLE,65156883,202211339,2022
FTLE,65157023,202211338,2022
FTLE,65115793,202211337,2022
FTLE,65156900,202211336,2022
FTLE,65157066,202211335,2022
FTLE,65157042,202211334,2022
FTLE,65156692,202211333,2022
FTLE,65147809,202211332,2022
FTLE,65149309,202211331,2022
FTLE,65157057,202211330,2022
FTLE,65157034,202211329,2022
FTLE,65156995,202211328,2022
FTLE,65127571,202211327,2022
FTLE,65157041,202211326,2022
FTLE,65152380,202211325,2022
FTLE,65149572,202211324,2022
FTLE,65156901,202211323,2022
FTLE,65157040,202211322,2022
FTLE,65156707,202211321,2022
FTLE,65157033,202211320,2022
FTLE,65151757,202211319,2022
FTLE,65156967,202211318,2022
FTLE,65129920,202211317,2022
FTLE,65156918,202211316,2022
FTLE,65152653,202211315,2022
FTLE,65135483,202211314,2022
FTLE,65156744,202211313,2022
FTLE,65156960,202211312,2022
FTLE,65156998,202211311,2022
FTLE,65146891,202211310,2022
FTLE,65156549,202211309,2022
FTLE,65157000,202211308,2022
FTLE,65156882,202211307,2022
FTLE,65153236,202211306,2022
FTLE,65157035,202211305,2022
FTLE,65156956,202211304,2022
FTLE,65157181,202211303,2022
FTLE,65151759,202211302,2022
FTLE,65157021,202211301,2022
FTLE,65156792,202211300,2022
FTLE,65156727,202211299,2022
FTLE,65148712,202211298,2022
FTLE,65144713,202211297,2022
FTLE,65157043,202211296,2022
FTLE,65156522,202211295,2022
FTLE,65156978,202211294,2022
FTLE,65157049,202211293,2022
FTLE,65156977,202211292,2022
FTLE,65157022,202211291,2022
FTLE,65156920,202211290,2022
FTLE,65127804,202211289,2022
FTLE,65157118,202211288,2022
FTLE,65156777,202211287,2022
FTLE,65156521,202211286,2022
FTLE,65156919,202211285,2022
FTLE,65157056,202211284,2022
FTLE,65157036,202211283,2022
FTLE,65156991,202211282,2022
FTLE,65137912,202211281,2022
FTLE,65145232,202211280,2022
FTLE,65120987,202211279,2022
FTLE,65156975,202211278,2022
FTLE,65145711,202211277,2022
FTLE,65156791,202211276,2022
FTLE,65157050,202211275,2022
FTLE,65144409,202211274,2022
FTLE,65157067,202211273,2022
FTLE,65156989,202211272,2022
FTLE,65156992,202211271,2022
FTLE,65157121,202211270,2022
COR,65157360,202211268,2022
COR,65114583,202211267,2022
COR,65157359,202211266,2022
COR,65157358,202211265,2022
COR,65157357,202211264,2022
COR,65157356,202211263,2022
COR,65157355,202211262,2022
COR,65157354,202211261,2022
COR,65157353,202211260,2022
COR,65046876,202211259,2022
COR,65157352,202211258,2022
COR,65157351,202211257,2022
COR,65157350,202211256,2022
COR,65157349,202211255,2022
COR,65157348,202211254,2022
COR,65157347,202211253,2022
COR,65157346,202211252,2022
COR,65157345,202211251,2022
COR,65157344,202211250,2022
COR,65157343,202211249,2022
COR,65157342,202211248,2022
COR,65156944,202211247,2022
FTLE,65125329,202211246,2022
FTLE,65156729,202211245,2022
FTLE,65156759,202211244,2022
FTLE,65156606,202211243,2022
FTLE,65156761,202211242,2022
FTLE,65152015,202211241,2022
FTLE,65156892,202211240,2022
FTLE,65156794,202211239,2022
FTLE,65156698,202211238,2022
FTLE,65156756,202211237,2022
FTLE,65146788,202211236,2022
FTLE,65156607,202211235,2022
FTLE,65156826,202211234,2022
FTLE,65156409,202211233,2022
FTLE,65143860,202211232,2022
FTLE,65156730,202211231,2022
FTLE,65156869,202211230,2022
FTLE,65156713,202211229,2022
FTLE,65156414,202211228,2022
FTLE,65156757,202211227,2022
FTLE,65142270,202211226,2022
FTLE,65156689,202211225,2022
FTLE,65156752,202211224,2022
FTLE,65156754,202211223,2022
FTLE,65154906,202211222,2022
FTLE,65156751,202211221,2022
FTLE,65152012,202211220,2022
FTLE,65156332,202211219,2022
FTLE,65156755,202211218,2022
FTLE,65156822,202211217,2022
FTLE,65153115,202211216,2022
FTLE,65156762,202211215,2022
FTLE,65156893,202211214,2022
FTLE,65156852,202211213,2022
FTLE,65156793,202211212,2022
FTLE,65156785,202211211,2022
FTLE,65156871,202211210,2022
FTLE,65156709,202211209,2022
FTLE,65148020,202211208,2022
FTLE,65156868,202211207,2022
FTLE,65153682,202211206,2022
FTLE,65156758,202211205,2022
FTLE,65156750,202211204,2022
FTLE,65156821,202211203,2022
FTLE,65156854,202211202,2022
FTLE,65156753,202211201,2022
FTLE,65156711,202211200,2022
FTLE,65151684,202211199,2022
FTLE,65156850,202211198,2022
FTLE,65156712,202211197,2022
FTLE,65156925,202211196,2022
FTLE,65156749,202211195,2022
FTLE,65156760,202211194,2022
PTLE,65145384,202211193,2022
FTLE,65156255,202211192,2022
FTLE,65156773,202211191,2022
FTLE,65156776,202211190,2022
FTLE,65148848,202211189,2022
FTLE,65156734,202211188,2022
FTLE,65156697,202211187,2022
FTLE,65156741,202211186,2022
FTLE,65156582,202211185,2022
FTLE,65156720,202211184,2022
FTLE,65156736,202211183,2022
FTLE,65156721,202211182,2022
FTLE,65151748,202211181,2022
FTLE,65152381,202211180,2022
FTLE,65156696,202211179,2022
FTLE,65156740,202211178,2022
FTLE,65156555,202211177,2022
FTLE,65156735,202211176,2022
FTLE,65156738,202211175,2022
FTLE,65156742,202211174,2022
FTLE,65156774,202211173,2022
FTLE,65156556,202211172,2022
FTLE,65156733,202211171,2022
FTLE,65152063,202211170,2022
FTLE,65156739,202211169,2022
FTLE,65156775,202211168,2022
FTLE,65156728,202211167,2022
FTLE,65121416,202211166,2022
FTLE,65156654,202211165,2022
COR,65153345,202211164,2022
FTLE,65156388,202211162,2022
FTLE,65156368,202211161,2022
FTLE,65156376,202211160,2022
FTLE,65156390,202211159,2022
FTLE,65156366,202211158,2022
FTLE,65156384,202211157,2022
FTLE,65156362,202211156,2022
FTLE,65156367,202211155,2022
FTLE,65151813,202211154,2022
FTLE,65156392,202211153,2022
FTLE,65156360,202211152,2022
FTLE,65156378,202211151,2022
FTLE,65156379,202211150,2022
FTLE,65156369,202211149,2022
FTLE,65156377,202211148,2022
FTLE,65156386,202211147,2022
FTLE,65156371,202211146,2022
FTLE,65156383,202211145,2022
FTLE,65156375,202211144,2022
FTLE,65156389,202211143,2022
FTLE,65156387,202211142,2022
FTLE,65156380,202211141,2022
FTLE,65156381,202211140,2022
FTLE,65156385,202211139,2022
FTLE,65156365,202211138,2022
FTLE,65156370,202211137,2022
FTLE,65156359,202211136,2022
FTLE,65156361,202211135,2022
FTLE,65156382,202211134,2022
FTLE,65156391,202211133,2022
FTLE,65156363,202211132,2022
FTLE,65153381,202211131,2022
FTLE,65153583,202211130,2022
FTLE,65153592,202211129,2022
PTLE,65150776,202211128,2022
COR,65153173,202211125,2022
COR,65156415,202211124,2022
COR,65156988,202211123,2022
COR,65156351,202211122,2022
COR,65156898,202211121,2022
COR,65152548,202211120,2022
COR,65157367,202211119,2022
COR,65154941,202211118,2022
COR,65153423,202211117,2022
COR,65156612,202211116,2022
COR,65153688,202211115,2022
COR,65157184,202211114,2022
COR,65152365,202211113,2022
COR,65157274,202211112,2022
COR,65156586,202211111,2022
COR,65157273,202211110,2022
COR,65156354,202211109,2022
COR,65157252,202211108,2022
COR,65152975,202211107,2022
COR,65157227,202211106,2022
COR,65156816,202211105,2022
COR,65154940,202211104,2022
COR,65157275,202211103,2022
COR,65153432,202211102,2022
FTLE,65091683,202211101,2022
COR,65156933,202211100,2022
COR,65156926,202211099,2022
COR,65156943,202211098,2022
COR,65156935,202211097,2022
COR,65156595,202211096,2022
FTLE,65153226,202211095,2022
PTLE,65152740,202211090,2022
PTLE,65152735,202211089,2022
PTLE,65152732,202211088,2022
PTLE,65152587,202211087,2022
PTLE,65152092,202211086,2022
PTLE,65152455,202211085,2022
PTLE,65152696,202211084,2022
PTLE,65152597,202211083,2022
PTLE,65152017,202211082,2022
PTLE,65152708,202211081,2022
PTLE,65152149,202211080,2022
PTLE,65152541,202211079,2022
PTLE,65152412,202211078,2022
PTLE,65151303,202211077,2022
PTLE,65152707,202211076,2022
PTLE,65152652,202211075,2022
FTLE,65156510,202211073,2022
FTLE,65114119,202211072,2022
FTLE,65156540,202211071,2022
FTLE,65156543,202211070,2022
FTLE,65156584,202211069,2022
FTLE,65156465,202211068,2022
FTLE,65156600,202211067,2022
FTLE,65156442,202211066,2022
FTLE,65156533,202211065,2022
FTLE,65156444,202211064,2022
FTLE,65156560,202211063,2022
FTLE,65156539,202211062,2022
FTLE,65156438,202211061,2022
FTLE,65156682,202211060,2022
FTLE,65156535,202211059,2022
FTLE,65153306,202211058,2022
FTLE,65156538,202211057,2022
FTLE,65153216,202211056,2022
FTLE,65156430,202211055,2022
FTLE,65156518,202211054,2022
FTLE,65156448,202211053,2022
FTLE,65131506,202211052,2022
FTLE,65156554,202211051,2022
FTLE,65156565,202211050,2022
FTLE,65156601,202211049,2022
FTLE,65156588,202211048,2022
FTLE,65156500,202211047,2022
FTLE,65156608,202211046,2022
FTLE,65156423,202211045,2022
FTLE,65154916,202211044,2022
FTLE,65156525,202211043,2022
FTLE,65156501,202211042,2022
FTLE,65156512,202211041,2022
FTLE,65156456,202211040,2022
FTLE,65156515,202211039,2022
FTLE,65156551,202211038,2022
FTLE,65156520,202211037,2022
FTLE,65156572,202211036,2022
FTLE,65156599,202211035,2022
FTLE,65144382,202211034,2022
FTLE,65156571,202211033,2022
FTLE,65156499,202211032,2022
FTLE,65156561,202211031,2022
FTLE,65156534,202211030,2022
FTLE,65156493,202211029,2022
FTLE,65156455,202211028,2022
FTLE,65156573,202211027,2022
FTLE,65156544,202211026,2022
FTLE,65156567,202211025,2022
FTLE,65156504,202211024,2022
FTLE,65156537,202211023,2022
FTLE,65156447,202211022,2022
FTLE,65156579,202211021,2022
FTLE,65156683,202211020,2022
FTLE,65156516,202211019,2022
FTLE,65156422,202211018,2022
FTLE,65156432,202211017,2022
FTLE,65156545,202211016,2022
FTLE,65156492,202211015,2022
FTLE,65156441,202211014,2022
FTLE,65149296,202211013,2022
FTLE,65156443,202211012,2022
FTLE,65156503,202211011,2022
COR,65151039,202211010,2022
COR,65152480,202211009,2022
FTLE,65153722,202211007,2022
COR,65156938,202211005,2022
COR,65156939,202211004,2022
COR,65156941,202211003,2022
COR,65156927,202211002,2022
COR,65156342,202211001,2022
COR,65156923,202211000,2022
COR,65156928,202210999,2022
COR,65156936,202210998,2022
COR,65156945,202210997,2022
COR,65156942,202210996,2022
COR,65156924,202210995,2022
COR,65156930,202210994,2022
COR,65156929,202210993,2022
COR,65156937,202210992,2022
COR,65156932,202210991,2022
PTLE,65151938,202210990,2022
FTLE,65148735,202210989,2022
FTLE,65156295,202210988,2022
FTLE,65156289,202210987,2022
FTLE,65156304,202210986,2022
FTLE,65156285,202210985,2022
FTLE,65153127,202210984,2022
FTLE,65156280,202210983,2022
FTLE,65156311,202210982,2022
FTLE,65156292,202210981,2022
FTLE,65156277,202210980,2022
FTLE,65156284,202210979,2022
FTLE,65156291,202210978,2022
FTLE,65156307,202210977,2022
FTLE,65156308,202210976,2022
FTLE,65156313,202210975,2022
FTLE,65156274,202210974,2022
FTLE,65156278,202210973,2022
FTLE,65156296,202210972,2022
FTLE,65156297,202210971,2022
FTLE,65156275,202210970,2022
FTLE,65156294,202210969,2022
FTLE,65156276,202210968,2022
FTLE,65156306,202210967,2022
FTLE,65156279,202210966,2022
FTLE,65156314,202210965,2022
FTLE,65156309,202210964,2022
FTLE,65156298,202210963,2022
FTLE,65156286,202210962,2022
FTLE,65156316,202210961,2022
FTLE,65156302,202210960,2022
FTLE,65156290,202210959,2022
FTLE,65156299,202210958,2022
FTLE,65156282,202210957,2022
FTLE,65156303,202210956,2022
FTLE,65156287,202210955,2022
FTLE,65156300,202210954,2022
FTLE,65156293,202210953,2022
FTLE,65156312,202210952,2022
FTLE,65156288,202210951,2022
FTLE,65156301,202210950,2022
FTLE,65156281,202210949,2022
FTLE,65153702,202210948,2022
PTLE,65151584,202210947,2022
COR,65152650,202210944,2022
COR,65152382,202210943,2022
COR,65156597,202210942,2022
COR,65153004,202210941,2022
COR,65156591,202210940,2022
FTLE,65000149,202210939,2022
COR,65156482,202210938,2022
FTLE,65153330,202210937,2022
FTLE,65151331,202210936,2022
FTLE,65154718,202210935,2022
FTLE,65153632,202210934,2022
FTLE,65154812,202210933,2022
FTLE,65146392,202210932,2022
FTLE,65153301,202210931,2022
FTLE,65153710,202210930,2022
FTLE,65153624,202210929,2022
FTLE,65153736,202210928,2022
FTLE,65153208,202210927,2022
FTLE,65154888,202210926,2022
FTLE,65153633,202210925,2022
FTLE,65125948,202210924,2022
FTLE,65153634,202210923,2022
FTLE,65153737,202210922,2022
FTLE,65153303,202210921,2022
FTLE,65153672,202210920,2022
FTLE,65153680,202210919,2022
FTLE,65153709,202210918,2022
FTLE,65154800,202210917,2022
FTLE,65154802,202210916,2022
FTLE,65154790,202210915,2022
FTLE,65154760,202210914,2022
FTLE,65154719,202210913,2022
FTLE,65153730,202210912,2022
FTLE,65153726,202210911,2022
FTLE,65153456,202210910,2022
FTLE,65148362,202210909,2022
FTLE,65154792,202210908,2022
FTLE,65154728,202210907,2022
FTLE,65154799,202210906,2022
FTLE,65154901,202210905,2022
FTLE,65154829,202210904,2022
FTLE,65154761,202210903,2022
FTLE,65153568,202210901,2022
FTLE,65153564,202210900,2022
FTLE,65153570,202210899,2022
FTLE,65153591,202210898,2022
FTLE,65153584,202210897,2022
FTLE,65153602,202210896,2022
FTLE,65153585,202210895,2022
FTLE,65153572,202210894,2022
FTLE,65153578,202210893,2022
FTLE,65153577,202210892,2022
FTLE,65153603,202210891,2022
FTLE,65153559,202210890,2022
FTLE,65153582,202210889,2022
FTLE,65148571,202210888,2022
FTLE,65153571,202210887,2022
FTLE,65153587,202210886,2022
FTLE,65147913,202210885,2022
FTLE,65153567,202210884,2022
FTLE,65153576,202210883,2022
FTLE,65153560,202210882,2022
FTLE,65153575,202210881,2022
FTLE,65153586,202210880,2022
FTLE,65153573,202210879,2022
FTLE,65153557,202210878,2022
FTLE,65153590,202210877,2022
FTLE,65153561,202210876,2022
FTLE,65153562,202210875,2022
FTLE,65153569,202210874,2022
FTLE,65153580,202210873,2022
FTLE,65153581,202210872,2022
FTLE,65153574,202210871,2022
FTLE,65153589,202210870,2022
FTLE,65153588,202210869,2022
FTLE,65153565,202210868,2022
FTLE,65153558,202210867,2022
FTLE,65153556,202210866,2022
COR,65154791,202210864,2022
COR,65156703,202210863,2022
COR,65153350,202210862,2022
COR,65144870,202210861,2022
COR,65150984,202210860,2022
COR,65156502,202210859,2022
COR,65041092,202210858,2022
COR,65153640,202210857,2022
COR,65156400,202210856,2022
COR,65154931,202210855,2022
COR,65156399,202210854,2022
COR,65146560,202210853,2022
COR,65152573,202210852,2022
COR,65150849,202210851,2022
COR,65152285,202210850,2022
COR,65153212,202210849,2022
COR,65154897,202210848,2022
COR,65154928,202210847,2022
COR,65152567,202210846,2022
COR,65156337,202210845,2022
COR,65152775,202210844,2022
COR,65148390,202210843,2022
COR,65156541,202210842,2022
COR,65156550,202210841,2022
COR,65153685,202210840,2022
COR,65152485,202210839,2022
COR,65152486,202210838,2022
COR,65152537,202210837,2022
COR,65153347,202210836,2022
COR,65153246,202011522,2020
COR,65154884,202210835,2022
COR,65156605,202210834,2022
COR,65151992,202210833,2022
